StudyInstanceUID,SOPInstanceUID,annotationMode,labelName,data,qualitativeLabel,height,width,SeriesDescription,ImagerPixelSpacing,SeriesInstanceUID,ManufacturerModelName,PhotometricInterpretation,Split
1.3.6.1.4.1.14519.5.2.1.1239.1759.311499661516979774144471876441,1.3.6.1.4.1.14519.5.2.1.1239.1759.578502326906221102642162187271,line,Pectoralis,"{'vertices': [[1896.7083, 1117.7106], [1357.20161, 91.33202]]}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.80160757589380297706835837371527816667,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.312973390388792542690604251833,1.3.6.1.4.1.14519.5.2.1.1239.1759.433911686686169450589410784852,bounding_box,Nipple,"{'x': 965.27511, 'y': 1272.42903, 'width': 119.8667, 'height': 111.59998}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.13209409812291218981237114098811155303,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.312973390388792542690604251833,1.3.6.1.4.1.14519.5.2.1.1239.1759.433911686686169450589410784852,line,PNL,"{'vertices': [[1040.34792, 1323.86357], [1873.73225, 1073.84827]]}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.13209409812291218981237114098811155303,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.312973390388792542690604251833,1.3.6.1.4.1.14519.5.2.1.1239.1759.433911686686169450589410784852,line,Pectoralis,"{'vertices': [[1900.04965, 1139.64177], [1575.46838, 29.92475]]}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.13209409812291218981237114098811155303,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.320705773726049168102489609653,1.3.6.1.4.1.14519.5.2.1.1239.1759.863778162447009377733582424761,bounding_box,Nipple,"{'x': 792.26736, 'y': 1483.38779, 'width': 134.55512, 'height': 160.80969}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.54189487410518057541939209280204636875,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.320705773726049168102489609653,1.3.6.1.4.1.14519.5.2.1.1239.1759.863778162447009377733582424761,line,PNL,"{'vertices': [[854.62217, 1555.58798], [65.59025, 1286.13825]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.54189487410518057541939209280204636875,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.320705773726049168102489609653,1.3.6.1.4.1.14519.5.2.1.1239.1759.863778162447009377733582424761,line,Pectoralis,"{'vertices': [[21.03705, 1352.11445], [464.08426, 298.64664]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.54189487410518057541939209280204636875,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.330582259873248339444032542928,1.3.6.1.4.1.14519.5.2.1.1239.1759.231854187692318269896189691556,bounding_box,Nipple,"{'x': 564.34178, 'y': 1251.76237, 'width': 128.13336, 'height': 186}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.28299411136504852956288057199044702504,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.330582259873248339444032542928,1.3.6.1.4.1.14519.5.2.1.1239.1759.231854187692318269896189691556,line,PNL,"{'vertices': [[636.81446, 1363.33967], [62.21791, 1187.89033]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.28299411136504852956288057199044702504,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.330582259873248339444032542928,1.3.6.1.4.1.14519.5.2.1.1239.1759.231854187692318269896189691556,line,Pectoralis,"{'vertices': [[9.58311, 1319.47733], [535.9311, 69.40085]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.28299411136504852956288057199044702504,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.333099412199721590089038990134,1.3.6.1.4.1.14519.5.2.1.1239.1759.830675942141746338453489735276,bounding_box,Nipple,"{'x': 593.27512, 'y': 1706.42903, 'width': 132.26666, 'height': 152.93335}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.93055986595798883635337726788864619521,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.333099412199721590089038990134,1.3.6.1.4.1.14519.5.2.1.1239.1759.830675942141746338453489735276,line,PNL,"{'vertices': [[606.11083, 1740.55573], [66.60414, 1407.202]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.93055986595798883635337726788864619521,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.333099412199721590089038990134,1.3.6.1.4.1.14519.5.2.1.1239.1759.830675942141746338453489735276,line,Pectoralis,"{'vertices': [[0, 1543.17518], [628.04197, 187.82915]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.93055986595798883635337726788864619521,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.333324635343199664641533303589,1.3.6.1.4.1.14519.5.2.1.1239.1759.328791051525931389673770633441,bounding_box,Nipple,"{'x': 1248.44192, 'y': 1503.07868, 'width': 127.99133, 'height': 164.09155}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.72860419647407435974081280401362501087,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.333324635343199664641533303589,1.3.6.1.4.1.14519.5.2.1.1239.1759.328791051525931389673770633441,line,PNL,"{'vertices': [[20.84392, 1499.52624], [1320.8919, 1588.94753]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.72860419647407435974081280401362501087,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.333324635343199664641533303589,1.3.6.1.4.1.14519.5.2.1.1239.1759.328791051525931389673770633441,line,Pectoralis,"{'vertices': [[24.2832, 1496.08696], [502.34317, 209.7961]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.72860419647407435974081280401362501087,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.336280010298904463624259067537,1.3.6.1.4.1.14519.5.2.1.1239.1759.273110095441592531305416586406,bounding_box,Nipple,"{'x': 1015.86001, 'y': 1392.2957, 'width': 132.26666, 'height': 148.80005}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.11083701151068741220848340807097308910,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.336280010298904463624259067537,1.3.6.1.4.1.14519.5.2.1.1239.1759.273110095441592531305416586406,line,PNL,"{'vertices': [[1085.25515, 1468.60926], [1769.50754, 1258.07007]]}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.11083701151068741220848340807097308910,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.336280010298904463624259067537,1.3.6.1.4.1.14519.5.2.1.1239.1759.273110095441592531305416586406,line,Pectoralis,"{'vertices': [[1896.7083, 1652.83106], [1458.08497, 227.30525]]}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.11083701151068741220848340807097308910,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.339893805217769735357152484858,1.3.6.1.4.1.14519.5.2.1.1239.1759.108754494898498867513821954842,bounding_box,Nipple,"{'x': 531.27511, 'y': 1222.82903, 'width': 119.86664, 'height': 169.46667}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.65939041180484343127030855433168509672,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.339893805217769735357152484858,1.3.6.1.4.1.14519.5.2.1.1239.1759.108754494898498867513821954842,line,PNL,"{'vertices': [[579.79343, 1301.9324], [22.74181, 994.89607]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.65939041180484343127030855433168509672,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.339893805217769735357152484858,1.3.6.1.4.1.14519.5.2.1.1239.1759.108754494898498867513821954842,line,Pectoralis,"{'vertices': [[13.96934, 977.35114], [470.1376, 12.37982]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.65939041180484343127030855433168509672,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.360316298693484537330723747498,1.3.6.1.4.1.14519.5.2.1.1239.1759.700366512213719259779740775212,bounding_box,Nipple,"{'x': 1085.14178, 'y': 1784.96237, 'width': 148.80005, 'height': 157.06677}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.10591413507013899507453488067141528834,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.360316298693484537330723747498,1.3.6.1.4.1.14519.5.2.1.1239.1759.700366512213719259779740775212,line,PNL,"{'vertices': [[1132.45882, 1845.82532], [62.21791, 1016.82724]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.10591413507013899507453488067141528834,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.360316298693484537330723747498,1.3.6.1.4.1.14519.5.2.1.1239.1759.700366512213719259779740775212,line,Pectoralis,"{'vertices': [[9.58311, 1100.16564], [733.3116, 25.53852]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.10591413507013899507453488067141528834,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.411445361923239240806966887661,1.3.6.1.4.1.14519.5.2.1.1239.1759.156922247946934538669140564327,bounding_box,Nipple,"{'x': 502.34174, 'y': 1425.36237, 'width': 227.33337, 'height': 165.33337}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.12965201984733125485666201634966812190,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.411445361923239240806966887661,1.3.6.1.4.1.14519.5.2.1.1239.1759.156922247946934538669140564327,line,PNL,"{'vertices': [[579.79343, 1490.54043], [66.60414, 1161.57293]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.12965201984733125485666201634966812190,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.411445361923239240806966887661,1.3.6.1.4.1.14519.5.2.1.1239.1759.156922247946934538669140564327,line,Pectoralis,"{'vertices': [[0.81064, 1297.54617], [601.7246, 29.92475]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.12965201984733125485666201634966812190,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.511655675850663910491264729194,1.3.6.1.4.1.14519.5.2.1.1239.1759.165633375296163282053740072646,bounding_box,Nipple,"{'x': 399.0084, 'y': 1433.62903, 'width': 152.93338, 'height': 177.73328}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.10450055511072669260229997467762912085,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.511655675850663910491264729194,1.3.6.1.4.1.14519.5.2.1.1239.1759.165633375296163282053740072646,line,PNL,"{'vertices': [[500.84123, 1499.3129], [9.58311, 1315.0911]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.10450055511072669260229997467762912085,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.511655675850663910491264729194,1.3.6.1.4.1.14519.5.2.1.1239.1759.165633375296163282053740072646,line,Pectoralis,"{'vertices': [[9.58311, 1301.9324], [347.32305, 34.31098]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.10450055511072669260229997467762912085,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.639145063302373072145647028326,1.3.6.1.4.1.14519.5.2.1.1239.1759.224300243810995498040549439470,bounding_box,Nipple,"{'x': 887.72668, 'y': 1144.2957, 'width': 136.39996, 'height': 148.80005}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.18869496449225565647604326861117639675,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.639145063302373072145647028326,1.3.6.1.4.1.14519.5.2.1.1239.1759.224300243810995498040549439470,line,PNL,"{'vertices': [[953.66815, 1205.43527], [1839.6873, 714.17712]]}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.18869496449225565647604326861117639675,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.639145063302373072145647028326,1.3.6.1.4.1.14519.5.2.1.1239.1759.224300243810995498040549439470,line,Pectoralis,"{'vertices': [[1418.60887, 7.99358], [1896.7083, 788.74311]]}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.18869496449225565647604326861117639675,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.657069165413141724329577545571,1.3.6.1.4.1.14519.5.2.1.1239.1759.154367232771012705854804876633,bounding_box,Nipple,"{'x': 999.32668, 'y': 1433.62903, 'width': 186.00006, 'height': 177.73328}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.48270355721233074840380466412943711975,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.657069165413141724329577545571,1.3.6.1.4.1.14519.5.2.1.1239.1759.154367232771012705854804876633,line,PNL,"{'vertices': [[1089.64138, 1494.92666], [1892.32207, 1253.68383]]}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.48270355721233074840380466412943711975,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.657069165413141724329577545571,1.3.6.1.4.1.14519.5.2.1.1239.1759.154367232771012705854804876633,line,Pectoralis,"{'vertices': [[1914, 1385.27085], [1725.6452, 34.31098]]}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.48270355721233074840380466412943711975,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.705556722603597211078191148899,1.3.6.1.4.1.14519.5.2.1.1239.1759.332745088640253877512726916781,bounding_box,Nipple,"{'x': 663.54176, 'y': 1268.2957, 'width': 136.40002, 'height': 169.46667}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.81624789737573656955443109548291932252,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.705556722603597211078191148899,1.3.6.1.4.1.14519.5.2.1.1239.1759.332745088640253877512726916781,line,PNL,"{'vertices': [[742.08406, 1350.18097], [13.96934, 955.41997]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.81624789737573656955443109548291932252,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.705556722603597211078191148899,1.3.6.1.4.1.14519.5.2.1.1239.1759.332745088640253877512726916781,line,Pectoralis,"{'vertices': [[0.81064, 951.03374], [325.3919, 25.53852]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.81624789737573656955443109548291932252,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.705617315876922183115614276420,1.3.6.1.4.1.14519.5.2.1.1239.1759.302422239698156617276681677993,bounding_box,Nipple,"{'x': 461.00844, 'y': 1594.82903, 'width': 169.46667, 'height': 181.8667}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.11477378848529414145499647141414116880,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.705617315876922183115614276420,1.3.6.1.4.1.14519.5.2.1.1239.1759.302422239698156617276681677993,line,PNL,"{'vertices': [[579.79343, 1692.30716], [31.51427, 1389.65716]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.11477378848529414145499647141414116880,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.705617315876922183115614276420,1.3.6.1.4.1.14519.5.2.1.1239.1759.302422239698156617276681677993,line,Pectoralis,"{'vertices': [[0, 1468.60922], [417.5028, 100.10448]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.11477378848529414145499647141414116880,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.707227746684935621076228831042,1.3.6.1.4.1.14519.5.2.1.1239.1759.662858491888799550405814536344,bounding_box,Nipple,"{'x': 974.76806, 'y': 1699.98856, 'width': 157.52789, 'height': 157.52783}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.10923931029661388747049785134220332830,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.707227746684935621076228831042,1.3.6.1.4.1.14519.5.2.1.1239.1759.662858491888799550405814536344,line,PNL,"{'vertices': [[1050.25018, 1778.7525], [1869.92072, 1506.80821]]}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.10923931029661388747049785134220332830,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.707227746684935621076228831042,1.3.6.1.4.1.14519.5.2.1.1239.1759.662858491888799550405814536344,line,Pectoralis,"{'vertices': [[1900.24446, 1552.30615], [1506.42471, 682.62089], [1876.71195, 1516.72264]]}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.10923931029661388747049785134220332830,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.759657606910252083977533773987,1.3.6.1.4.1.14519.5.2.1.1239.1759.303727062264885729579129364195,bounding_box,Nipple,"{'x': 788.52668, 'y': 1553.4957, 'width': 140.53333, 'height': 132.26672}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.17932460600492122045047656341596400784,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.759657606910252083977533773987,1.3.6.1.4.1.14519.5.2.1.1239.1759.303727062264885729579129364195,line,PNL,"{'vertices': [[852.78478, 1600.19626], [1808.98364, 1148.4142]]}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.17932460600492122045047656341596400784,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.759657606910252083977533773987,1.3.6.1.4.1.14519.5.2.1.1239.1759.303727062264885729579129364195,line,Pectoralis,"{'vertices': [[1914, 1337.02224], [1313.33925, 51.85592]]}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.17932460600492122045047656341596400784,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.788042877918039474884152415388,1.3.6.1.4.1.14519.5.2.1.1239.1759.274132049988968884760489044040,bounding_box,Nipple,"{'x': 1321.72668, 'y': 1520.42903, 'width': 136.40002, 'height': 115.7334}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.10280276360647452733650450343622705517,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.788042877918039474884152415388,1.3.6.1.4.1.14519.5.2.1.1239.1759.274132049988968884760489044040,line,PNL,"{'vertices': [[1401.06394, 1547.56146], [1861.61844, 1385.27084]]}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.10280276360647452733650450343622705517,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.788042877918039474884152415388,1.3.6.1.4.1.14519.5.2.1.1239.1759.274132049988968884760489044040,line,Pectoralis,"{'vertices': [[1892.12668, 1450.16237], [1474.66001, 193.62903]]}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.10280276360647452733650450343622705517,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.821907649991685911059712070294,1.3.6.1.4.1.14519.5.2.1.1239.1759.179161245502105781358954955080,bounding_box,Nipple,"{'x': 729.67512, 'y': 1665.0957, 'width': 202.53333, 'height': 140.53333}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.34240524523438515789950302634406206020,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.821907649991685911059712070294,1.3.6.1.4.1.14519.5.2.1.1239.1759.179161245502105781358954955080,line,PNL,"{'vertices': [[799.10509, 1709.85209], [31.51427, 1192.27657]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.34240524523438515789950302634406206020,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.821907649991685911059712070294,1.3.6.1.4.1.14519.5.2.1.1239.1759.179161245502105781358954955080,line,Pectoralis,"{'vertices': [[13.96934, 1205.43527], [628.042, 34.31098]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.34240524523438515789950302634406206020,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.870302695701187289710043281976,1.3.6.1.4.1.14519.5.2.1.1239.1759.216417929946340050731207778602,bounding_box,Nipple,"{'x': 999.32668, 'y': 1702.2957, 'width': 144.66669, 'height': 128.1333}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.11400231335428125247456569224181518806,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.870302695701187289710043281976,1.3.6.1.4.1.14519.5.2.1.1239.1759.216417929946340050731207778602,line,PNL,"{'vertices': [[1072.09645, 1766.87313], [1826.52857, 1380.8846]]}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.11400231335428125247456569224181518806,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.870302695701187289710043281976,1.3.6.1.4.1.14519.5.2.1.1239.1759.216417929946340050731207778602,line,Pectoralis,"{'vertices': [[1892.12666, 1520.42902], [1280.39334, 193.62903]]}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.11400231335428125247456569224181518806,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.881797267012873987581331830778,1.3.6.1.4.1.14519.5.2.1.1239.1759.771901830021750113826169654805,bounding_box,Nipple,"{'x': 895.99334, 'y': 1594.82903, 'width': 165.33337, 'height': 173.59998}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.40514387946671959969677877587114062054,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.881797267012873987581331830778,1.3.6.1.4.1.14519.5.2.1.1239.1759.771901830021750113826169654805,line,PNL,"{'vertices': [[984.37178, 1696.69339], [1901.09453, 1161.57293]]}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.40514387946671959969677877587114062054,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.881797267012873987581331830778,1.3.6.1.4.1.14519.5.2.1.1239.1759.771901830021750113826169654805,line,Pectoralis,"{'vertices': [[1905.48077, 1161.57293], [1414.22264, 43.08345]]}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.40514387946671959969677877587114062054,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.933347608259750278541412084931,1.3.6.1.4.1.14519.5.2.1.1239.1759.104334123480719223072798690577,bounding_box,Nipple,"{'x': 1143.99334, 'y': 1499.76237, 'width': 144.66663, 'height': 157.06665}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.61208783888944202151952984522859560668,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.933347608259750278541412084931,1.3.6.1.4.1.14519.5.2.1.1239.1759.104334123480719223072798690577,line,PNL,"{'vertices': [[1247.54578, 1547.56146], [1896.7083, 1227.36643]]}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.61208783888944202151952984522859560668,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.933347608259750278541412084931,1.3.6.1.4.1.14519.5.2.1.1239.1759.104334123480719223072798690577,line,Pectoralis,"{'vertices': [[1905.48077, 1214.20773], [1462.47121, 73.78708]]}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.61208783888944202151952984522859560668,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.965663554977768675152067154660,1.3.6.1.4.1.14519.5.2.1.1239.1759.272961559555646021300791565018,bounding_box,Nipple,"{'x': 469.27512, 'y': 1412.96237, 'width': 202.53333, 'height': 128.13342}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.72327884904457059581329376621582992517,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.965663554977768675152067154660,1.3.6.1.4.1.14519.5.2.1.1239.1759.272961559555646021300791565018,line,PNL,"{'vertices': [[540.31733, 1459.8368], [88.5353, 1148.41423]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.72327884904457059581329376621582992517,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.965663554977768675152067154660,1.3.6.1.4.1.14519.5.2.1.1239.1759.272961559555646021300791565018,line,Pectoralis,"{'vertices': [[13.96934, 1293.15993], [592.95213, 86.94578]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.72327884904457059581329376621582992517,,,Test
